Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Traffic,Actual_Delivery_Time,Parcel_Category,Distance_km,Day_of_Week,Is_Peak_Hour,Order_Minutes,Pickup_Minutes,Traffic_num,Vehicle_Motorcycle,Vehicle_Scooter,Vehicle_Van,Area_Other,Area_Semi-Urban,Area_Urban,Weather_Fog,Weather_Sandstorms,Weather_Stormy,Weather_Sunny,Weather_Windy,Parcel_Category_TE,Order_Hour,Pickup_Hour,Order_Slot,Pickup_Slot,First_Attempt_Success,Pickup_Slot_Mismatch,First_Attempt_Success_Prob
kadi724704387,37,4.9,17.431668,78.408321,17.541668,78.518321,2022-03-16,Medium,180,Electronics,16.902901527491974,2,1,1110.0,1125,2.0,1,0,0,0,0,0,1,0,0,0,0,130.83713583713583,18,18,18-19,18-19,1,0,0.08354365866479307
xgex547493789,29,4.9,25.449872,81.836167,25.489872,81.876167,2022-02-15,High,140,Sports,5.992271563063166,1,0,755.0,765,3.0,1,0,0,0,0,0,0,0,0,0,0,132.24714968738508,12,12,12-13,12-13,1,0,0.5696409578561034
rfps251605730,22,4.7,12.326356,76.619103,12.416356,76.709103,2022-03-29,Medium,210,Skincare,13.989450296958768,1,1,1130.0,1135,2.0,1,0,0,0,0,0,1,0,0,0,0,132.02741702741702,18,18,18-19,18-19,1,0,0.07802617295806676
btua648380378,20,4.9,12.311072,76.654878,12.391072,76.734878,2022-03-12,Jam,210,Home,12.43553817483687,5,1,1210.0,1220,4.0,1,0,0,0,0,0,0,0,0,0,0,130.95530726256985,20,20,20-21,20-21,1,0,0.04062973495371129
cqjs493391520,30,4.9,12.311072,76.654878,12.351072,76.694878,2022-03-15,Medium,170,Toys,6.21800119018663,1,0,940.0,945,2.0,0,1,0,0,0,0,0,0,0,0,1,129.39590075512405,15,15,15-16,15-16,1,0,0.534719022234595
eqmr535868637,34,4.8,12.326356,76.619103,12.356356,76.649103,2022-03-19,Medium,85,Home,4.663411524934487,5,1,1115.0,1120,2.0,0,1,0,0,0,1,0,0,0,1,0,130.95530726256985,18,18,18-19,18-19,1,0,0.36281416741445777
lmmy411101712,31,4.7,26.914142,75.805704,26.954142,75.845704,2022-03-19,High,115,Electronics,5.958756242189327,5,0,810.0,820,3.0,1,0,0,0,0,1,0,0,0,1,0,130.83713583713583,13,13,13-14,13-14,1,0,0.6461279604777589
ueho876602225,24,5.0,12.323978,76.627961,12.363978,76.667961,2022-03-15,High,150,Jewelry,6.217851597564986,1,0,750.0,765,3.0,0,1,0,0,0,0,0,0,0,0,0,130.7530335474661,12,12,12-13,12-13,1,0,0.588824348480703
gywj295326057,34,5.0,12.323978,76.627961,12.373978,76.677961,2022-03-07,Medium,105,Books,7.772241951547949,0,1,1125.0,1135,2.0,1,0,0,0,0,0,0,0,0,1,0,131.02160056657223,18,18,18-19,18-19,1,0,0.26725155332733935
yoyv755487965,33,5.0,12.316967,76.603067,12.336967,76.623067,2022-03-26,High,160,Clothing,3.109024397229972,5,1,675.0,690,3.0,1,0,0,0,0,1,1,0,0,0,0,130.48368953880765,11,11,11-12,11-12,1,0,0.4786501846581378
xtpr758939840,22,4.6,18.543626,73.905101,18.613626,73.975101,2022-03-25,Medium,90,Sports,10.724750462255022,4,1,1100.0,1105,2.0,0,1,0,0,0,0,0,0,0,1,0,132.24714968738508,18,18,18-19,18-19,1,0,0.20322841137280878
grjs094080688,39,4.7,17.450851,78.379347,17.530851,78.459347,2022-03-29,Low,125,Shoes,12.292885177860324,1,0,1370.0,1375,1.0,1,0,0,0,0,0,1,0,0,0,0,131.1515378844711,22,22,22-23,22-23,1,0,0.11459466874840601
down488234349,29,4.1,13.064181,80.236442,13.194181,80.366442,2022-03-25,Jam,180,Home,20.177519993018656,4,1,1280.0,1295,4.0,1,0,0,0,0,0,0,0,0,0,1,130.95530726256985,21,21,21-22,21-22,1,0,0.011218868015709213
qdgr578785129,32,4.8,12.3085,76.665808,12.3785,76.735808,2022-03-10,Medium,80,Kitchen,10.881249731552508,3,1,1125.0,1135,2.0,1,0,0,0,0,1,0,0,0,1,0,132.32697343808454,18,18,18-19,18-19,1,0,0.2841308582977844
fpdk616020571,26,4.7,0.0,0.0,0.01,0.01,2022-03-19,Low,60,Pet Supplies,1.5725337292863206,5,1,595.0,605,1.0,1,0,0,0,0,0,0,0,0,1,0,131.29182156133828,9,10,9-10,10-11,1,1,0.78268345409135
bnyf315515248,37,4.9,22.753839,75.897429,22.863838,76.007429,2022-03-02,Low,205,Skincare,16.635223376953338,2,0,1345.0,1350,1.0,1,0,0,0,0,1,0,0,0,0,0,132.02741702741702,22,22,22-23,22-23,1,0,0.2685952954976547
bpdl768983879,28,4.5,21.175975,72.795503,21.195975,72.815503,2022-03-17,Low,85,Apparel,3.040641621538495,3,1,535.0,540,1.0,1,0,0,0,0,0,0,1,0,0,0,132.0487894350697,8,9,8-9,9-10,1,1,0.7306588596985796
ciqg829737850,28,4.9,21.185047,72.80859,21.195047,72.81859,2022-03-11,Low,115,Jewelry,1.520301336853665,4,1,500.0,505,1.0,0,1,0,0,0,0,0,0,0,1,0,130.7530335474661,8,8,8-9,8-9,1,0,0.9116528179973132
wgvk881305333,33,4.7,26.463504,80.372929,26.573504,80.482929,2022-02-18,Jam,265,Cosmetics,16.413159711098032,4,1,1290.0,1305,4.0,1,0,0,0,0,0,1,0,0,0,0,132.90250280164364,21,21,21-22,21-22,1,0,0.011536246956049368
ozrl100355685,36,5.0,17.422819,78.449578,17.452819,78.479578,2022-03-01,Medium,120,Clothing,4.610471743046499,1,0,1045.0,1060,2.0,1,0,0,0,0,0,0,0,0,1,0,130.48368953880765,17,17,17-18,17-18,1,0,0.5397848192302396
ivlk604645715,26,4.7,11.02091,76.940432,11.11091,77.030432,2022-03-12,Jam,175,Shoes,14.021848812228344,5,1,1300.0,1315,4.0,1,0,0,0,0,0,0,0,0,0,1,131.1515378844711,21,21,21-22,21-22,1,0,0.022508591085931666
ssqo195079119,36,5.0,13.064181,80.236442,13.154181,80.326442,2022-03-06,Low,115,Jewelry,13.96960642768458,6,0,1375.0,1390,1.0,1,0,0,0,0,0,0,0,0,1,0,130.7530335474661,22,23,22-23,23-24,1,1,0.17821614171811312
lqjq893818396,24,4.7,13.026279,80.174568,13.046279,80.194568,2022-03-11,Low,95,Electronics,3.1048037532854496,4,1,650.0,665,1.0,1,0,0,0,0,1,0,0,0,0,0,130.83713583713583,10,11,10-11,11-12,1,1,0.7455010461914796
xvwy084817685,36,4.4,12.970324,77.645748,13.040324,77.715748,2022-03-20,Jam,165,Outdoors,10.867473945951692,6,1,1215.0,1220,4.0,0,1,0,0,0,0,0,0,1,0,0,131.05933745904622,20,20,20-21,20-21,1,0,0.013474718889073868
nyau079910704,20,4.6,17.410371,78.437225,17.420371,78.447225,2022-03-28,Low,85,Outdoors,1.53691398960797,0,1,515.0,530,1.0,1,0,0,0,0,0,0,0,1,0,0,131.05933745904622,8,8,8-9,8-9,1,0,0.7136451962919511
ynvr055495180,37,4.7,12.325461,76.632278,12.395461,76.702278,2022-03-25,Medium,120,Electronics,10.880905305082544,4,1,1090.0,1105,2.0,1,0,0,0,0,0,0,1,0,0,0,130.83713583713583,18,18,18-19,18-19,1,0,0.17164047162851828
rjoo529003819,20,4.8,11.003008,76.97544,11.043008,77.01544,2022-03-19,High,140,Toys,6.232380002107721,5,0,805.0,820,3.0,1,0,0,0,0,0,0,0,1,0,0,129.39590075512405,13,13,13-14,13-14,1,0,0.3054200992203755
jnlt777013958,35,4.8,23.266261,77.379605,23.396261,77.509605,2022-02-16,Low,115,Jewelry,19.62493620486193,2,0,1405.0,1410,1.0,1,0,0,0,0,0,0,0,1,0,0,130.7530335474661,23,23,23-24,23-24,1,0,0.06469148752673787
qylt892125484,27,4.8,19.207222,72.972281,19.247222,73.012281,2022-03-21,High,95,Outdoors,6.117219095561937,0,0,780.0,795,3.0,0,1,0,0,0,0,0,0,0,0,1,131.05933745904622,13,13,13-14,13-14,1,0,0.5210223606637859
dfrp891460404,26,4.3,23.416792,85.316842,23.436792,85.336842,2022-03-21,Low,120,Home,3.018226484999601,0,1,500.0,510,1.0,1,0,0,0,0,0,0,1,0,0,0,130.95530726256985,8,8,8-9,8-9,1,0,0.8129188297159223
gfsl115824183,32,4.6,12.337928,76.617889,12.447928,76.727889,2022-03-18,Jam,220,Shoes,17.09752652782741,4,1,1225.0,1240,4.0,0,1,0,0,1,0,1,0,0,0,0,131.1515378844711,20,20,20-21,20-21,1,0,0.016224483220724735
occm576838885,25,4.7,22.761226,75.887522,22.801226,75.927522,2022-03-11,Medium,145,Outdoors,6.0497653967074685,4,0,1020.0,1030,2.0,0,1,0,0,0,0,0,1,0,0,0,131.05933745904622,17,17,17-18,17-18,1,0,0.41520517347879543
xbzg380711515,22,4.8,13.086438,80.220672,13.176438,80.310672,2022-03-16,Jam,180,Toys,13.968990746015168,2,1,1235.0,1250,4.0,0,1,0,0,0,0,0,0,0,0,0,129.39590075512405,20,20,20-21,20-21,1,0,0.03141808009106699
wsia896294280,39,4.7,19.055831,72.833984,19.105831,72.883984,2022-03-28,Medium,150,Jewelry,7.649724402449684,0,0,1065.0,1070,2.0,0,1,0,0,0,0,0,1,0,0,0,130.7530335474661,17,17,17-18,17-18,1,0,0.35606460351426744
fkqe200297441,20,5.0,12.939496,77.625999,12.989496,77.675999,2022-03-01,Low,90,Clothing,7.763102784727143,1,0,0.0,5,1.0,0,0,1,0,0,0,0,0,0,1,0,130.48368953880765,0,0,0-1,0-1,0,0,0.991852351191162
nlxw371748039,38,4.6,23.351489,85.324253,23.411489,85.384253,2022-03-26,Jam,155,Clothing,9.056095962462344,5,1,1195.0,1200,4.0,1,0,0,0,0,0,1,0,0,0,0,130.48368953880765,19,20,19-20,20-21,1,1,0.013887178075187058
nffo246269547,30,4.7,11.000762,76.981876,11.020762,77.001876,2022-03-17,Low,55,Home,3.116253656338934,3,1,550.0,555,1.0,1,0,0,0,0,1,0,0,0,1,0,130.95530726256985,9,9,9-10,9-10,1,0,0.9083944896080051
quxt871984974,24,4.5,23.39925,85.390464,23.44925,85.440464,2022-03-11,Jam,95,Clothing,7.545632353879069,4,1,1210.0,1220,4.0,0,0,1,0,0,0,0,0,0,0,1,130.48368953880765,20,20,20-21,20-21,1,0,0.03778660347121029
hmmy364596050,28,4.7,22.728163,75.884212,22.798163,75.954212,2022-03-20,Medium,135,Kitchen,10.587732954177069,6,1,1115.0,1120,2.0,0,1,0,0,0,0,0,0,0,0,1,132.32697343808454,18,18,18-19,18-19,1,0,0.1625485388080669
iqno508149093,32,4.9,12.352058,76.60665,12.482058,76.73665,2022-03-31,Medium,160,Outdoors,20.20525323529291,3,1,1105.0,1110,2.0,0,1,0,0,0,0,0,0,0,0,0,131.05933745904622,18,18,18-19,18-19,1,0,0.12783227898425498
yliv887053476,33,4.8,21.170096,72.789122,21.240096,72.859122,2022-03-20,Jam,145,Skincare,10.641604779432296,6,1,1215.0,1230,4.0,0,1,0,1,0,0,0,0,1,0,0,132.02741702741702,20,20,20-21,20-21,1,0,0.01830547052935295
yhjc630009052,31,4.9,19.1813,72.836191,19.2213,72.876191,2022-03-17,High,145,Sports,6.117673772819904,3,0,750.0,760,3.0,1,0,0,1,0,0,0,0,0,0,0,132.24714968738508,12,12,12-13,12-13,1,0,0.5730035741190563
ijjk992404614,38,4.2,0.0,0.0,0.08,0.08,2022-02-16,Jam,215,Pet Supplies,12.58026782240096,2,1,1175.0,1180,4.0,0,0,1,0,0,0,0,0,0,0,1,131.29182156133828,19,19,19-20,19-20,1,0,0.02714576027363101
mtsh535247157,28,4.9,23.369746,85.33982,23.409746,85.37982,2022-03-17,Medium,55,Jewelry,6.037225392443855,3,0,960.0,965,2.0,1,0,0,0,0,0,0,1,0,0,0,130.7530335474661,16,16,16-17,16-17,1,0,0.5170280948114703
nnbe659179433,31,4.2,12.299524,76.64262,12.379524,76.72262,2022-03-08,Low,185,Books,12.435806041180758,1,0,1395.0,1405,1.0,0,1,0,0,0,0,1,0,0,0,0,131.02160056657223,23,23,23-24,23-24,1,0,0.0716383845008513
znak083003960,20,4.9,22.753659,75.903365,22.863659,76.013365,2022-04-06,Medium,70,Pet Supplies,16.63531520325545,2,1,1115.0,1120,2.0,1,0,0,0,0,0,0,0,0,1,0,131.29182156133828,18,18,18-19,18-19,1,0,0.18516085978577834
plxo551764761,38,4.9,12.321214,76.621094,12.341214,76.641094,2022-03-21,High,140,Toys,3.108999800038544,0,0,720.0,725,3.0,0,1,0,0,0,0,1,0,0,0,0,129.39590075512405,12,12,12-13,12-13,1,0,0.4936378458941346
xpdz491740709,20,5.0,17.433809,78.386744,17.523809,78.476744,2022-03-02,Jam,140,Shoes,13.829931792649829,2,1,1230.0,1240,4.0,0,1,0,0,0,0,0,1,0,0,0,131.1515378844711,20,20,20-21,20-21,1,0,0.03799750335175266
mtfl984595357,35,4.9,18.543626,73.905101,18.553626,73.915101,2022-03-21,Low,60,Clothing,1.532234790495708,0,1,655.0,670,1.0,0,1,0,0,0,1,0,0,0,1,0,130.48368953880765,10,11,10-11,11-12,1,1,0.8310922737029353
jxjb520834399,27,4.8,11.016298,76.972076,11.086298,77.042076,2022-03-25,Medium,120,Toys,10.906149360969732,4,1,1105.0,1110,2.0,1,0,0,0,0,0,0,0,1,0,0,129.39590075512405,18,18,18-19,18-19,1,0,0.08824072042965854
ykox186270759,26,4.7,21.185047,72.80859,21.225047,72.84859,2022-03-21,Medium,110,Electronics,6.08091814244962,0,0,1015.0,1030,2.0,1,0,0,0,0,0,0,1,0,0,0,130.83713583713583,16,17,16-17,17-18,1,1,0.30279026464285036
uwsl874678335,25,4.4,23.211529,77.419399,23.221529,77.429399,2022-02-13,Low,90,Kitchen,1.5102059212854184,6,1,490.0,500,1.0,1,0,0,0,0,0,0,1,0,0,0,132.32697343808454,8,8,8-9,8-9,1,0,0.8408397721339852
rohy929707152,32,4.8,19.055831,72.833984,19.095831,72.873984,2022-03-01,Medium,150,Clothing,6.119866712015615,1,0,960.0,965,2.0,1,0,0,0,0,0,0,1,0,0,0,130.48368953880765,16,16,16-17,16-17,1,0,0.4960017513243721
tyvq729264446,32,4.7,17.438263,78.397865,17.488263,78.447865,2022-03-09,Jam,165,Apparel,7.683608397233649,2,1,1200.0,1210,4.0,0,1,0,0,0,0,1,0,0,0,0,132.0487894350697,20,20,20-21,20-21,1,0,0.02547679185062274
uins951157877,20,4.8,22.310329,73.169083,22.440329,73.299083,2022-03-25,Medium,145,Outdoors,19.68840740892438,4,1,1095.0,1105,2.0,0,0,1,0,0,0,0,0,1,0,0,131.05933745904622,18,18,18-19,18-19,1,0,0.06040254124973565
cvph732292682,39,4.6,26.911927,75.797282,26.951927,75.837282,2022-04-03,Medium,85,Cosmetics,5.958808071070684,6,0,980.0,985,2.0,0,0,1,0,0,1,0,0,0,0,0,132.90250280164364,16,16,16-17,16-17,1,0,0.5379418193252503
lwrj699043771,33,4.8,12.934179,77.615797,12.954179,77.635797,2022-03-26,Low,125,Shoes,3.105364544907298,5,1,650.0,665,1.0,1,0,0,0,0,0,0,1,0,0,0,131.1515378844711,10,11,10-11,11-12,1,1,0.6802088534495068
vknw116350511,26,4.9,11.021278,76.995017,11.071278,77.045017,2022-03-01,Low,50,Outdoors,7.790172211356696,1,0,1380.0,1390,1.0,1,0,0,0,0,0,1,0,0,0,0,131.05933745904622,23,23,23-24,23-24,1,0,0.15322746209397942
eovv121821020,24,4.8,26.479108,80.315042,26.539108,80.375042,2022-02-11,Jam,150,Electronics,8.952959100099905,4,1,1310.0,1320,4.0,0,1,0,0,0,0,1,0,0,0,0,130.83713583713583,21,22,21-22,22-23,1,1,0.010275665217352311
jwan163566939,34,4.9,26.90294,75.793007,26.98294,75.873007,2022-03-04,Medium,125,Shoes,11.917100051488791,4,0,1045.0,1055,2.0,0,1,0,0,0,0,0,1,0,0,0,131.1515378844711,17,17,17-18,17-18,1,0,0.35988691416616714
yitb162658055,34,4.4,22.744648,75.894377,22.804648,75.954377,2022-04-01,Jam,165,Sports,9.07484893630857,4,1,1240.0,1245,4.0,0,1,0,0,0,0,0,0,1,0,0,132.24714968738508,20,20,20-21,20-21,1,0,0.01333757859238426
ebdn588816306,38,4.8,23.374989,85.335486,23.414989,85.375486,2022-03-19,High,150,Shoes,6.037116126732456,5,0,835.0,840,3.0,0,0,1,0,0,0,0,0,0,0,0,131.1515378844711,13,14,13-14,14-15,1,1,0.3516359797209718
piko223481939,32,4.7,12.934179,77.615797,13.024179,77.705797,2022-03-27,Jam,75,Toys,13.973182653917394,6,1,1200.0,1210,4.0,0,1,0,0,0,1,0,0,0,1,0,129.39590075512405,20,20,20-21,20-21,1,0,0.06545731005556996
lfkz175565803,24,4.9,22.311358,73.164798,22.381358,73.234798,2022-04-02,Jam,75,Snacks,10.602467987619509,5,0,1320.0,1330,4.0,0,1,0,1,0,0,0,1,0,0,0,131.9043321299639,22,22,22-23,22-23,1,0,0.056779571713026535
maaw025990685,30,4.7,13.081878,80.248519,13.121878,80.288519,2022-03-09,High,125,Electronics,6.208803959900089,2,0,900.0,910,3.0,0,1,0,0,0,0,1,0,0,0,0,130.83713583713583,15,15,15-16,15-16,1,0,0.2553193796997932
ecmn114797971,39,4.1,18.593481,73.785901,18.613481,73.805901,2022-03-09,Low,165,Clothing,3.064002956584147,2,1,645.0,655,1.0,1,0,0,0,0,0,0,0,0,0,1,130.48368953880765,10,10,10-11,10-11,1,0,0.6741026297081569
rqky689869723,32,4.8,21.149569,72.772697,21.279569,72.902697,2022-03-10,Medium,210,Snacks,19.762388480864143,3,0,1035.0,1045,2.0,1,0,0,0,0,0,1,0,0,0,0,131.9043321299639,17,17,17-18,17-18,1,0,0.16684987054514602
cuji520843262,39,4.4,19.254567,72.848923,19.294567,72.888923,2022-03-30,Medium,170,Jewelry,6.116387229265562,2,0,995.0,1000,2.0,1,0,0,0,0,1,0,0,1,0,0,130.7530335474661,16,16,16-17,16-17,1,0,0.2940448583812456
bcqk142944324,23,4.8,11.001753,76.986241,11.051753,77.036241,2022-04-01,Medium,50,Jewelry,7.790426271963797,4,0,1065.0,1075,2.0,0,1,0,0,0,1,1,0,0,0,0,130.7530335474661,17,17,17-18,17-18,1,0,0.32529978064213366
elvk383950940,30,4.6,10.994136,76.963303,11.104136,77.073303,2022-03-14,Low,90,Sports,17.138295790539786,0,0,0.0,15,1.0,1,0,0,0,0,0,0,0,1,0,0,132.24714968738508,0,0,0-1,0-1,0,0,0.9475035537347852
lgks823144637,21,4.9,13.049645,80.242268,13.059645,80.252268,2022-03-17,High,90,Books,1.5523457381463397,3,1,685.0,690,3.0,0,1,0,0,0,1,0,0,0,1,0,131.02160056657223,11,11,11-12,11-12,1,0,0.688342716176
zckc494508940,27,4.0,26.910262,75.783013,26.990262,75.863013,2022-03-12,Jam,195,Apparel,11.916757259074618,5,1,1290.0,1295,4.0,1,0,0,0,0,1,0,0,0,0,0,132.0487894350697,21,21,21-22,21-22,1,0,0.022624492596048672
wywq178918193,23,4.2,18.536718,73.830327,18.616719,73.910327,2022-03-31,Jam,190,Outdoors,12.25700312192057,3,1,1190.0,1195,4.0,0,1,0,0,0,0,1,0,0,0,0,131.05933745904622,19,19,19-20,19-20,1,0,0.014445091742907337
qkbp556852893,32,4.6,13.02978,80.208812,13.08978,80.268812,2022-03-05,Low,90,Clothing,9.31397992220267,5,0,1435.0,5,1.0,1,0,0,0,0,0,0,0,0,0,0,130.48368953880765,23,0,23-24,0-1,1,1,0.675748387756911
vohl370510257,39,4.7,23.351489,85.324253,23.381489,85.354253,2022-03-01,Medium,85,Clothing,4.528282400326011,1,0,1040.0,1045,2.0,0,1,0,0,0,0,1,0,0,0,0,130.48368953880765,17,17,17-18,17-18,1,0,0.28162524238224595
dzua539730821,27,3.1,19.176269,72.836721,19.266269,72.926721,2022-03-02,Low,165,Pet Supplies,13.76397722442764,2,0,1380.0,1385,1.0,0,1,0,0,0,0,0,0,0,1,0,131.29182156133828,23,23,23-24,23-24,1,0,0.07322330776497758
akpt981095785,37,4.6,12.326356,76.619103,12.376356,76.669103,2022-03-07,Medium,145,Skincare,7.772207463584183,0,1,1120.0,1135,2.0,1,0,0,0,0,1,0,0,0,0,1,132.02741702741702,18,18,18-19,18-19,1,0,0.22818109153271687
vumw456191584,33,5.0,11.010375,76.95295,11.030375,76.97295,2022-03-21,High,150,Pet Supplies,3.11620371432348,0,1,680.0,685,3.0,1,0,0,1,0,0,1,0,0,0,0,131.29182156133828,11,11,11-12,11-12,1,0,0.3808810763242044
idah087879895,30,4.4,0.0,0.0,0.13,0.13,2022-03-16,Jam,185,Kitchen,20.44292976252901,2,1,1310.0,1315,4.0,1,0,0,0,0,0,0,0,0,1,0,132.32697343808454,21,21,21-22,21-22,1,0,0.017087943622028735
ewwn816767284,30,4.5,12.978453,77.643685,13.028453,77.693685,2022-03-19,Jam,140,Apparel,7.762510040102141,5,1,1160.0,1165,4.0,1,0,0,0,0,0,1,0,0,0,0,132.0487894350697,19,19,19-20,19-20,1,0,0.025627554395821414
uyff533435125,23,4.5,0.0,0.0,0.05,0.05,2022-03-07,Low,85,Clothing,7.862668167410368,0,0,1350.0,1360,1.0,1,0,0,0,0,1,0,0,0,1,0,130.48368953880765,22,22,22-23,22-23,1,0,0.3513447568793201
dtgs315106822,38,4.1,26.481547,80.299775,26.491547,80.309775,2022-02-17,Low,150,Pet Supplies,1.49229018357954,3,1,560.0,565,1.0,1,0,0,0,0,0,0,1,0,0,0,131.29182156133828,9,9,9-10,9-10,1,0,0.7604932236020848
fixb560824764,29,4.9,15.574828,73.766883,15.634828,73.826883,2022-02-13,Jam,75,Sports,9.262943250835445,6,1,1285.0,1290,4.0,0,1,0,0,0,1,0,0,1,0,0,132.24714968738508,21,21,21-22,21-22,1,0,0.02428889810627493
dhoq130854580,25,4.7,21.186608,72.794136,21.226608,72.834136,2022-03-07,Medium,145,Snacks,6.080888252609821,0,0,920.0,930,2.0,0,1,0,0,0,0,0,0,1,0,0,131.9043321299639,15,15,15-16,15-16,1,0,0.32212037591933007
kbgq220610136,36,4.7,22.745049,75.892471,22.785049,75.932471,2022-03-07,High,190,Toys,6.050094908857936,0,0,885.0,890,3.0,0,1,0,0,0,0,1,0,0,0,0,129.39590075512405,14,14,14-15,14-15,1,0,0.27041762750470905
alqm056521425,25,4.5,26.902328,75.794257,26.912328,75.804257,2022-03-19,High,120,Toys,1.4898458841183333,5,1,715.0,730,3.0,1,0,0,0,0,0,0,0,1,0,0,129.39590075512405,11,12,11-12,12-13,1,1,0.15915988121499525
gobg779991239,26,4.7,26.913987,75.752891,26.983987,75.822891,2022-03-18,Jam,140,Apparel,10.42721501040702,4,1,1180.0,1185,4.0,0,0,1,0,0,0,0,1,0,0,0,132.0487894350697,19,19,19-20,19-20,1,0,0.043465025481818964
tyep580927529,26,5.0,12.981615,80.231598,13.031615,80.281598,2022-04-03,Low,85,Home,7.762461854550194,6,0,1420.0,1435,1.0,0,1,0,0,0,0,0,0,0,0,1,130.95530726256985,23,23,23-24,23-24,1,0,0.23180927613705987
kthu075156175,35,4.9,9.979186,76.317361,10.069186,76.407361,2022-02-18,Low,100,Apparel,14.0451924616179,4,0,1345.0,1350,1.0,0,1,0,0,0,0,0,0,0,0,1,132.0487894350697,22,22,22-23,22-23,1,0,0.2188706872694324
dtdz564738573,36,4.4,12.325461,76.632278,12.385461,76.692278,2022-04-01,Jam,155,Kitchen,9.326577421221064,4,1,1155.0,1170,4.0,0,1,0,0,0,1,0,1,0,0,0,132.32697343808454,19,19,19-20,19-20,1,0,0.05752287947976234
llgu378695911,32,4.9,12.310972,76.659264,12.320972,76.669264,2022-03-15,Low,105,Clothing,1.5545440228107197,1,1,660.0,670,1.0,1,0,0,0,0,0,0,0,0,0,1,130.48368953880765,11,11,11-12,11-12,1,0,0.799355773667694
wlnk756482710,38,4.9,17.431668,78.408321,17.491668,78.468321,2022-03-01,Jam,140,Kitchen,9.220368460607467,1,1,1190.0,1195,4.0,0,1,0,0,0,0,0,0,0,0,1,132.32697343808454,19,19,19-20,19-20,1,0,0.05161156311957649
mhdh536684977,37,4.5,11.024839,77.007003,11.114839,77.097003,2022-04-04,Low,140,Toys,14.021756535050493,0,0,1400.0,1415,1.0,1,0,0,0,0,0,1,0,0,0,0,129.39590075512405,23,23,23-24,23-24,1,0,0.08083260624313297
fwby814774826,25,4.8,10.003064,76.307589,10.023064,76.327589,2022-02-17,Low,115,Books,3.121206743986265,3,1,495.0,505,1.0,1,0,0,0,0,0,0,0,0,1,0,131.02160056657223,8,8,8-9,8-9,1,0,0.898797987919132
juba802181925,23,5.0,22.728163,75.884212,22.808163,75.964212,2022-03-25,Low,75,Clothing,12.100062421152574,4,0,1350.0,1360,1.0,1,0,0,0,0,0,0,0,1,0,0,130.48368953880765,22,22,22-23,22-23,1,0,0.12730469133106223
luum869949054,29,4.7,26.902908,75.792934,26.912908,75.802934,2022-03-26,High,105,Home,1.4898424937942714,5,1,685.0,700,3.0,1,0,0,0,0,0,1,0,0,0,0,130.95530726256985,11,11,11-12,11-12,1,0,0.3352594454932608
anlb267754012,26,5.0,19.065838,72.832658,19.115838,72.882658,2022-03-30,Jam,140,Shoes,7.649506318328791,2,1,1225.0,1230,4.0,1,0,0,0,0,0,0,0,0,0,0,131.1515378844711,20,20,20-21,20-21,1,0,0.052526791048790065
aihu124635447,25,4.8,12.352058,76.60665,12.462058,76.71665,2022-03-31,Jam,105,Clothing,17.0970739431768,3,1,1150.0,1165,4.0,1,0,0,0,0,0,0,0,0,1,0,130.48368953880765,19,19,19-20,19-20,1,0,0.0499803045712652
iyws053576574,28,4.7,17.411028,78.329645,17.461028,78.379645,2022-03-11,Jam,180,Skincare,7.68415541716559,4,1,1185.0,1200,4.0,1,0,0,0,0,1,0,1,0,0,0,132.02741702741702,19,20,19-20,20-21,1,1,0.04334681201463503
dhgn948597395,23,4.1,12.310972,76.659264,12.340972,76.689264,2022-03-07,Low,75,Skincare,4.663545220952835,0,0,1415.0,1420,1.0,1,0,0,0,0,0,0,1,0,0,0,132.02741702741702,23,23,23-24,23-24,1,0,0.151462364889362
apuo807931001,22,2.6,12.933284,77.615428,13.003284,77.685428,2022-03-18,Low,220,Outdoors,10.868263117988388,4,0,1380.0,1395,1.0,0,1,0,0,0,0,0,0,0,1,0,131.05933745904622,23,23,23-24,23-24,1,0,0.05660364333552448
gnuy126568282,24,4.9,22.32,73.17,22.38,73.23,2022-03-26,Low,50,Electronics,9.087720328091445,5,0,1400.0,1415,1.0,1,0,0,0,0,1,0,0,0,0,0,130.83713583713583,23,23,23-24,23-24,1,0,0.2964237964033978
gbsg546955041,32,4.7,11.003008,76.97544,11.073009,77.04544,2022-04-04,Jam,125,Sports,10.906470984869689,0,1,1220.0,1235,4.0,0,1,0,0,0,0,0,1,0,0,0,132.24714968738508,20,20,20-21,20-21,1,0,0.035731967928714865
imwe230730785,27,4.7,23.359407,85.325055,23.429407,85.395055,2022-03-02,Jam,90,Toys,10.56497410160339,2,1,1175.0,1180,4.0,1,0,0,0,0,0,0,0,0,0,1,129.39590075512405,19,19,19-20,19-20,1,0,0.04401344452206304
wggv281798650,32,4.9,22.310237,73.158921,22.330237,73.178921,2022-04-05,Low,140,Snacks,3.0295383085102507,1,1,585.0,595,1.0,1,0,0,0,0,0,0,0,1,0,0,131.9043321299639,9,9,9-10,9-10,1,0,0.6917946933132084
nypw884267191,37,4.3,13.058616,80.264151,13.188616,80.394151,2022-03-12,Low,210,Jewelry,20.17774245119436,5,0,1365.0,1375,1.0,1,0,0,0,0,0,0,0,0,0,0,130.7530335474661,22,22,22-23,22-23,1,0,0.1044352631092878
